concept_id,concept_name_ko,concept_name_en,domain_id,vocabulary_id,concept_class_id,concept_code,standard_concept,standard_hint,valid_start_date,valid_end_date,invalid_reason,key
10000000557,treatment_intent_type,treatment_intent_type,Observation,KAI,Attribute,KAI-ANTP_THERAPY-treatment_intent_type,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:treatment_intent_type
10000000558,best_overall_response_source_value,best_overall_response_source_value,Observation,KAI,Attribute,KAI-ANTP_THERAPY-best_overall_response_source_value,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:best_overall_response_source_value
10000000559,drug_category,drug_category,Observation,KAI,Attribute,KAI-ANTP_THERAPY-drug_category,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:drug_category
10000000560,ecog_performance_status,ecog_performance_status,Measurement,KAI,Attribute,KAI-ANTP_THERAPY-ecog_performance_status,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:ecog_performance_status
10000000561,treatment_outcome,treatment_outcome,Measurement,KAI,Attribute,KAI-ANTP_THERAPY-treatment_outcome,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:treatment_outcome
10000000562,days_to_progression,days_to_progression,Observation,KAI,Attribute,KAI-ANTP_THERAPY-days_to_progression,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:days_to_progression
10000000563,progression_or_recurrence_anatomic_site,progression_or_recurrence_anatomic_site,Observation,KAI,Attribute,KAI-ANTP_THERAPY-progression_or_recurrence_anatomic_site,S,,2026-09-12,2099-12-31,,FIELD:ANTP_THERAPY:progression_or_recurrence_anatomic_site
10000000564,암 재발 진단일,recurrence_date,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-recurrence_date,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:recurrence_date
10000000565,암 재발 부위,recurrence_site,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-recurrence_site,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:recurrence_site
10000000566,선행항암 후 병리학적 완전관해 여부,pcr_yn,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-pcr_yn,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:pcr_yn
10000000567,선행치료 후 잔존종양부담(RCB) 등급,rcb_class,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-rcb_class,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:rcb_class
10000000568,신보조직장점수(NAR score),nar_score,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-nar_score,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:nar_score
10000000569,임상적 완전관해(cCR) 판정 상태,ccr_status,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-ccr_status,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:ccr_status
10000000570,측정가능 병변 존재 여부,measurable_disease_yn,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-measurable_disease_yn,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:measurable_disease_yn
10000000571,표적 병변 개수,target_lesions_count,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-target_lesions_count,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:target_lesions_count
10000000572,표적 병변 직경곱 합(SPD),spd_mm2,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-spd_mm2,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:spd_mm2
10000000573,질환 경과 상태,disease_status,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-disease_status,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:disease_status
10000000574,일차 치료 불응 여부,primary_refractory_yn,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-primary_refractory_yn,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:primary_refractory_yn
10000000575,반응평가 시점,response_timepoint,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-response_timepoint,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:response_timepoint
10000000576,적용 반응평가 기준,response_criteria,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-response_criteria,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:response_criteria
10000000577,반응평가 검사 방법,response_method,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-response_method,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:response_method
10000000578,Deauville 5점 척도,deauville_score,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-deauville_score,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:deauville_score
10000000579,해부학적 반응,anatomic_response,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-anatomic_response,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:anatomic_response
10000000580,대사 반응,metabolic_response,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-metabolic_response,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:metabolic_response
10000000581,최적 종합반응,best_overall_response,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-best_overall_response,S,"SNOMED (Deauville 708896007, RCB 1407080009) · 자체(RECIST)",2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:best_overall_response
10000000582,기저 골수 침범이 있었던 환자의 골수 반응 결과,bone_marrow_response,Measurement,KAI,Attribute,KAI-RESPONSE_ASSESSMENT-bone_marrow_response,S,자체,2026-09-12,2099-12-31,,FIELD:RESPONSE_ASSESSMENT:bone_marrow_response
10000000583,장천공 여부,bowel_perforation_yn,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-bowel_perforation_yn,S,MedDRA + CTCAE,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:bowel_perforation_yn
10000000584,장폐색 여부,bowel_obstruction_yn,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-bowel_obstruction_yn,S,MedDRA + CTCAE,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:bowel_obstruction_yn
10000000585,합병증 치료방법,complication_treatment,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-complication_treatment,S,MedDRA + CTCAE,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:complication_treatment
10000000586,antp_id,antp_id,Measurement,KAI,Attribute,KAI-ADVERSE_EVENT-antp_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:antp_id
10000000587,이상사례 용어(MedDRA PT),adverse_event_concept_id,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-adverse_event_concept_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:adverse_event_concept_id
10000000588,adverse_event_type_concept_id,adverse_event_type_concept_id,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-adverse_event_type_concept_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:adverse_event_type_concept_id
10000000589,CTCAE 등급,severity_concept_id,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-severity_concept_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:severity_concept_id
10000000590,인과성,causality_concept_id,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-causality_concept_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:causality_concept_id
10000000591,is_serious,is_serious,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-is_serious,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:is_serious
10000000592,중대성,seriousness_concept_id,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-seriousness_concept_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:seriousness_concept_id
10000000593,outcome_concept_id,outcome_concept_id,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-outcome_concept_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:outcome_concept_id
10000000594,action_taken_concept_id,action_taken_concept_id,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-action_taken_concept_id,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:action_taken_concept_id
10000000595,이상사례 원천 표기,adverse_event_source_value,Observation,KAI,Attribute,KAI-ADVERSE_EVENT-adverse_event_source_value,S,,2026-09-12,2099-12-31,,FIELD:ADVERSE_EVENT:adverse_event_source_value
10000000596,가족력 여부,family_history_yn,Observation,KAI,Attribute,KAI-FAMILY_HISTORY-family_history_yn,S,SNOMED (family member),2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_history_yn
10000000597,가족력 대상자와의 관계,family_relation,Observation,KAI,Attribute,KAI-FAMILY_HISTORY-family_relation,S,SNOMED (family member),2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_relation
10000000598,가족의 암 병력 여부,family_cancer_yn,Observation,KAI,Attribute,KAI-FAMILY_HISTORY-family_cancer_yn,S,SNOMED (family member),2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_cancer_yn
10000000599,가족의 암 병력 암종,family_cancer_type,Observation,KAI,Attribute,KAI-FAMILY_HISTORY-family_cancer_type,S,SNOMED (family member),2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_cancer_type
10000000600,가족의 간질환 병력 여부,family_liver_disease_yn,Observation,KAI,Attribute,KAI-FAMILY_HISTORY-family_liver_disease_yn,S,SNOMED (family member),2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_liver_disease_yn
10000000601,당뇨병 가족력 여부,family_diabetes_yn,Observation,KAI,Attribute,KAI-FAMILY_HISTORY-family_diabetes_yn,S,SNOMED (family member),2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_diabetes_yn
10000000602,가족 질환(암종 외),family_disease,Observation,KAI,Attribute,KAI-FAMILY_HISTORY-family_disease,S,,2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_disease
10000000603,가족 진단 나이,family_member_age_at_diagnosis,Measurement,KAI,Attribute,KAI-FAMILY_HISTORY-family_member_age_at_diagnosis,S,,2026-09-12,2099-12-31,,FIELD:FAMILY_HISTORY:family_member_age_at_diagnosis
10000000604,영상검사 결과 진단적 분류(Diagnostic Classification),imaging_diagnostic_classification,Observation,KAI,Attribute,KAI-LUNG_EXAM-imaging_diagnostic_classification,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:LUNG_EXAM:imaging_diagnostic_classification
10000000605,영상검사상 폐 종양 최대 직경,imaging_tumor_max_diameter_cm,Measurement,KAI,Attribute,KAI-LUNG_EXAM-imaging_tumor_max_diameter_cm,S,SNOMED (lesion size),2026-09-12,2099-12-31,,FIELD:LUNG_EXAM:imaging_tumor_max_diameter_cm
10000000606,고형성분 비율(CTR),ctr_ratio,Measurement,KAI,Attribute,KAI-LUNG_EXAM-ctr_ratio,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:LUNG_EXAM:ctr_ratio
10000000607,폐결절 방사선학적 유형,nodule_radiologic_type,Observation,KAI,Attribute,KAI-LUNG_EXAM-nodule_radiologic_type,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:LUNG_EXAM:nodule_radiologic_type
10000000608,결혼 여부,married_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-married_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:married_yn
10000000609,결혼상태 상세 구분,marital_status_detail,Observation,KAI,Attribute,KAI-BREAST_BASELINE-marital_status_detail,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:marital_status_detail
10000000610,초경 만 나이,menarche_age,Measurement,KAI,Attribute,KAI-BREAST_BASELINE-menarche_age,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:menarche_age
10000000611,가임력 보존 치료 시행 여부,fertility_preservation_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-fertility_preservation_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:fertility_preservation_yn
10000000612,가임력 보존 치료 종류,fertility_preservation_type,Observation,KAI,Attribute,KAI-BREAST_BASELINE-fertility_preservation_type,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:fertility_preservation_type
10000000613,가임력 보존 치료 기타 내용,fertility_preservation_other,Observation,KAI,Attribute,KAI-BREAST_BASELINE-fertility_preservation_other,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:fertility_preservation_other
10000000614,출산 경험 여부,parity_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-parity_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:parity_yn
10000000615,첫 출산 만 나이,first_birth_age,Measurement,KAI,Attribute,KAI-BREAST_BASELINE-first_birth_age,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:first_birth_age
10000000616,임신 방법,conception_method,Observation,KAI,Attribute,KAI-BREAST_BASELINE-conception_method,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:conception_method
10000000617,임신 결과,pregnancy_outcome,Observation,KAI,Attribute,KAI-BREAST_BASELINE-pregnancy_outcome,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:pregnancy_outcome
10000000618,출산한 자녀 수,number_of_children,Measurement,KAI,Attribute,KAI-BREAST_BASELINE-number_of_children,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:number_of_children
10000000619,모유수유 경험 여부,breastfeeding_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-breastfeeding_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:breastfeeding_yn
10000000620,폐경 여부,menopause_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-menopause_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:menopause_yn
10000000621,폐경 만 나이,menopause_age,Measurement,KAI,Attribute,KAI-BREAST_BASELINE-menopause_age,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:menopause_age
10000000622,폐경 후 호르몬 대체요법(HRT) 시행 여부,hrt_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-hrt_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:hrt_yn
10000000623,호르몬 대체요법(HRT) 시행 기간,hrt_duration_months,Measurement,KAI,Attribute,KAI-BREAST_BASELINE-hrt_duration_months,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:hrt_duration_months
10000000624,유방암 진단 시 임신 여부,pregnant_at_diagnosis_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-pregnant_at_diagnosis_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:pregnant_at_diagnosis_yn
10000000625,출산 후 1년 이내 진단 여부,postpartum_diagnosis_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-postpartum_diagnosis_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:postpartum_diagnosis_yn
10000000626,진단 시점 폐경 상태,menopausal_status_at_diagnosis,Observation,KAI,Attribute,KAI-BREAST_BASELINE-menopausal_status_at_diagnosis,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:menopausal_status_at_diagnosis
10000000627,항암 종료 1년 시점 월경 재개 여부,menses_resumed_1y_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-menses_resumed_1y_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:menses_resumed_1y_yn
10000000628,항암 치료 후 첫 월경일,first_menses_after_chemo_date,Observation,KAI,Attribute,KAI-BREAST_BASELINE-first_menses_after_chemo_date,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:first_menses_after_chemo_date
10000000629,항암 치료 후 월경 규칙성,menses_regularity_after_chemo,Observation,KAI,Attribute,KAI-BREAST_BASELINE-menses_regularity_after_chemo,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:menses_regularity_after_chemo
10000000630,치료 후 임신 시도 여부,pregnancy_attempt_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-pregnancy_attempt_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:pregnancy_attempt_yn
10000000631,치료 후 임신 시도 시작일,pregnancy_attempt_start_date,Observation,KAI,Attribute,KAI-BREAST_BASELINE-pregnancy_attempt_start_date,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:pregnancy_attempt_start_date
10000000632,치료 후 임신 성공 여부,pregnancy_success_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-pregnancy_success_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:pregnancy_success_yn
10000000633,치료 후 임신에서의 분만 시행 여부,delivery_after_treatment_yn,Observation,KAI,Attribute,KAI-BREAST_BASELINE-delivery_after_treatment_yn,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_BASELINE:delivery_after_treatment_yn
10000000634,영상검사 결과 진단적 분류(Diagnostic Classification),imaging_diagnostic_classification,Observation,KAI,Attribute,KAI-BREAST_EXAM-imaging_diagnostic_classification,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:BREAST_EXAM:imaging_diagnostic_classification
10000000635,유방촬영술상 유방 밀도,mammographic_density,Observation,KAI,Attribute,KAI-BREAST_EXAM-mammographic_density,S,SNOMED (BI-RADS density),2026-09-12,2099-12-31,,FIELD:BREAST_EXAM:mammographic_density
10000000636,Rigid sigmoidoscopy 또는 MRI에서 측정된 직장암 위치 값,rectal_tumor_height_cm,Measurement,KAI,Attribute,KAI-COLORECTAL_EXAM-rectal_tumor_height_cm,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:rectal_tumor_height_cm
10000000637,MRI 판독 결과 T3 이상에서 종양침윤 최대깊이 값(mm),mri_invasion_depth_mm,Measurement,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_invasion_depth_mm,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_invasion_depth_mm
10000000638,MRI 판독 결과 T4B에서 침윤된 장기 부위,mri_t4b_invaded_organ,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_t4b_invaded_organ,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_t4b_invaded_organ
10000000639,MRI 판독 결과 종양과 전방복막의 관계,mri_anterior_peritoneal_relation,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_anterior_peritoneal_relation,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_anterior_peritoneal_relation
10000000640,MRI 판독 결과 종양의 하부연과 항문연 사이의 거리 값(cm),mri_distance_anal_verge_cm,Measurement,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_distance_anal_verge_cm,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_distance_anal_verge_cm
10000000641,MRI 판독 결과 종양의 하부연과 항문직장경계부 사이의 거리 값(cm),mri_distance_anorectal_junction_cm,Measurement,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_distance_anorectal_junction_cm,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_distance_anorectal_junction_cm
10000000642,MRI 판독 결과 종양의 환상 침범 범위(Circumferential tumor location),mri_circumferential_extent,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_circumferential_extent,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_circumferential_extent
10000000643,MRI 판독 결과 직장간막근막에서 종양까지의 최단거리 값(mm),mri_mrf_distance_mm,Measurement,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_mrf_distance_mm,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_mrf_distance_mm
10000000644,MRI 판독 결과 장벽외 혈관침윤(EMVI) 여부,mri_emvi_yn,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_emvi_yn,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_emvi_yn
10000000645,MRI 판독 결과 직장 간내 림프절전이 여부,mri_mesorectal_node_yn,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_mesorectal_node_yn,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_mesorectal_node_yn
10000000646,MRI 판독 결과 직장 간외 림프절전이 여부,mri_extramesorectal_node_yn,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_extramesorectal_node_yn,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_extramesorectal_node_yn
10000000647,MRI 판독 결과 종양의 환상 위치,mri_circumferential_location,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_circumferential_location,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_circumferential_location
10000000648,MRI 판독 결과 종양반응등급(Radiologic tumor regression grade),mri_tumor_regression_grade,Observation,KAI,Attribute,KAI-COLORECTAL_EXAM-mri_tumor_regression_grade,S,SNOMED (일부),2026-09-12,2099-12-31,,FIELD:COLORECTAL_EXAM:mri_tumor_regression_grade
10000000649,수술 전 폐색치료 시행 여부,preop_obstruction_treatment_yn,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-preop_obstruction_treatment_yn,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:preop_obstruction_treatment_yn
10000000650,수술 시 장루형성 여부,stoma_yn,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-stoma_yn,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:stoma_yn
10000000651,수술 시 장루형성 이유,stoma_reason,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-stoma_reason,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:stoma_reason
10000000652,IMA (Inferior mesenteric artery) ligation 위치,ima_ligation_level,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-ima_ligation_level,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:ima_ligation_level
10000000653,비장굴곡 가동화 여부,splenic_flexure_mobilization_yn,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-splenic_flexure_mobilization_yn,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:splenic_flexure_mobilization_yn
10000000654,문합 방법,anastomosis_method,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-anastomosis_method,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:anastomosis_method
10000000655,문합 방법 세부 내용,anastomosis_detail,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-anastomosis_detail,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:anastomosis_detail
10000000656,문합부 위치 값,anastomosis_height_cm,Measurement,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-anastomosis_height_cm,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:anastomosis_height_cm
10000000657,완전감축점수(CC score),cc_score,Measurement,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-cc_score,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:cc_score
10000000658,비수술적 경과관찰(watch-and-wait) 상태,watch_and_wait_status,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-watch_and_wait_status,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:watch_and_wait_status
10000000659,온열복강내항암화학요법(HIPEC) 시행 여부,hipec_yn,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-hipec_yn,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:hipec_yn
10000000660,비개복수술 시행 중 개복수술로 전환 여부,conversion_to_open_yn,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-conversion_to_open_yn,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:conversion_to_open_yn
10000000661,비개복수술 시행 중 개복수술로 전환되었을 때 사유,conversion_reason,Observation,KAI,Attribute,KAI-COLORECTAL_SURGERY_DETAIL-conversion_reason,S,SNOMED (일부) · 자체,2026-09-12,2099-12-31,,FIELD:COLORECTAL_SURGERY_DETAIL:conversion_reason
10000000662,간 영상·탄성도 검사 시행일,elastography_date,Observation,KAI,Attribute,KAI-MASLD_EXAM-elastography_date,S,,2026-09-12,2099-12-31,,FIELD:MASLD_EXAM:elastography_date
10000000663,MRI-PDFF 간지방분율,mri_pdff_percent,Measurement,KAI,Attribute,KAI-MASLD_EXAM-mri_pdff_percent,S,LOINC (일부) · 자체,2026-09-12,2099-12-31,,FIELD:MASLD_EXAM:mri_pdff_percent
10000000664,MRE 간 경직도,mre_kpa,Measurement,KAI,Attribute,KAI-MASLD_EXAM-mre_kpa,S,LOINC (일부) · 자체,2026-09-12,2099-12-31,,FIELD:MASLD_EXAM:mre_kpa
